2022-11-22 15:06:11.312461,9.182176393602816,992.7768153232868,16.98590664673896,0,0
2022-11-22 15:06:44.165732,12.804486121739469,992.746467322118,18.586985898601945,1,2
2022-11-22 15:07:17.013496,17.000747343670874,992.7238339177221,15.081416115540298,1,1
2022-11-22 15:07:49.791355,16.014807693553074,992.6467373915489,19.831388835264452,1,1
2022-11-22 15:08:22.632311,13.861576440568403,992.7179373678699,14.757509073915976,2,2
2022-11-22 15:08:55.491163,11.404516866662256,992.7452252370853,15.581668351777164,1,1
2022-11-22 15:09:28.275832,9.556330803645203,992.7505127383695,16.91992502004793,1,1
2022-11-22 15:10:01.120947,8.579696855657133,992.7584964668074,17.725544276065,1,1
2022-11-22 15:10:34.001657,9.374446428884418,992.7624364251243,18.130886595575344,1,1
2022-11-22 15:11:06.797766,10.16350079265737,992.7275690246632,17.024178179156028,0,0
2022-11-22 15:11:39.669767,9.256297183662802,992.7606007790055,17.50721211222477,0,0
2022-11-22 15:12:12.544460,9.99822765725533,992.7698165597151,18.006164600583695,0,0
2022-11-22 15:12:45.350410,10.242798628749894,992.7549623614145,16.87150531786781,0,0
2022-11-22 15:13:18.218705,10.32302327353815,992.7816800240797,17.503819249223437,1,1
2022-11-22 15:13:51.107949,9.701302074335187,992.7867793463478,17.637854239965964,0,0
2022-11-22 15:14:23.913308,10.272125190484509,992.7950978150636,17.97738202865758,0,0
2022-11-22 15:14:56.794383,10.555358102492402,992.7757848612425,17.59787116821051,0,0
2022-11-22 15:15:29.687673,10.713748919871124,992.7942977189069,17.077509776150016,1,1
2022-11-22 15:16:02.505000,9.403311673908956,992.796422088653,16.980903472622735,1,1
2022-11-22 15:16:35.394381,8.740040112735105,992.7689610414458,17.98247101037091,0,1
2022-11-22 15:17:08.285751,8.429295296390503,992.7287939673982,19.636469373309467,0,0
2022-11-22 15:17:41.097617,8.447901455034451,992.6972837610109,19.243522215809588,0,0
2022-11-22 15:18:13.997583,9.23045323962948,992.7165103487832,19.421127143284643,1,1
2022-11-22 15:18:46.890178,9.780491343202307,992.7312819836595,18.678463455331837,0,2
2022-11-22 15:19:19.712707,8.670613654084955,992.7210395266114,18.831858570361106,0,0
2022-11-22 15:19:52.596138,8.636083311663343,992.7086970944947,19.32504950738725,0,0
2022-11-22 15:20:25.503099,8.099800366254714,992.7052471831325,19.569561228841827,0,2
2022-11-22 15:20:58.322689,8.302492572922448,992.7657949290048,20.232587069913837,0,0
2022-11-22 15:21:31.224595,7.274777537226724,992.7556301888217,20.651227168869866,0,0
2022-11-22 15:22:04.116342,8.346971288902427,992.6987814295863,20.150739296449913,2,2
2022-11-22 15:22:36.950456,8.865281896527073,992.7179836247328,19.721572880379192,1,1
2022-11-22 15:23:09.847606,9.124352101481692,992.7314787599145,20.01674986690335,0,0
2022-11-22 15:23:42.745035,8.965751047480992,992.7018546211107,19.993259129366994,0,1
2022-11-22 15:24:15.573291,9.55146566507793,992.7067652895738,19.551889345585334,2,2
2022-11-22 15:24:48.474442,9.447289021229027,992.7121050291972,18.083213267712644,0,0
2022-11-22 15:25:21.372933,9.114622307097545,992.7253680099477,18.1793603030422,0,0
2022-11-22 15:25:54.195089,8.774543282207675,992.7569142826881,18.916649800486706,0,0
2022-11-22 15:26:27.095736,9.255400788398662,992.777504800591,19.349753404397774,0,0
